Stok Kodu	Barkod	Stok Tanımı	Alan Adı	Lokasyon	Say.Adet
5003294455004	8682760408689	444477 BIKINI TAKIMI Bonesta Bikini Takım, 44, Haki	KADIN	BK-0197	1
5003289899001	8682760407422	444453 BIKINI TAKIMI Bonesta Bikini Takım, 36, Yeşil	KADIN	BK-0198	2
5003289899003	8682760407446	444453 BIKINI TAKIMI Bonesta Bikini Takım, 40, Yeşil	KADIN	BK-0198	1
5003289924001	8682760407507	444455 BIKINI TAKIMI Bonesta Bikini Takım, 36, Yeşil	KADIN	BK-0198	1
5003289924002	8682760407514	444455 BIKINI TAKIMI Bonesta Bikini Takım, 38, Yeşil	KADIN	BK-0198	1
5003289924003	8682760407521	444455 BIKINI TAKIMI Bonesta Bikini Takım, 40, Yeşil	KADIN	BK-0198	1
5003289924004	8682760407538	444455 BIKINI TAKIMI Bonesta Bikini Takım, 42, Yeşil	KADIN	BK-0198	1
5003294466001	8682760409440	444492 MAYO Bonesta Mayo, 40, Pembe	KADIN	BK-0199	1
5003294466002	8682760409457	444492 MAYO Bonesta Mayo, 42, Pembe	KADIN	BK-0199	1
5003282237002	8682760392612	444332 MAYO Bonesta Mayo, 38, Çok Renkli	KADIN	BK-0200	1
5003294555004	8682760409136	444484 MAYO Bonesta Mayo, 46, Kahve	KADIN	BK-0200	1
5003294580003	8682760409297	444488 MAYO Bonesta Mayo, 44, Kahve	KADIN	BK-0200	1
5003294580004	8682760409303	444488 MAYO Bonesta Mayo, 46, Kahve	KADIN	BK-0200	1
5003289898001	8682760407545	444456 MAYO Bonesta Mayo, 38, Yeşil	KADIN	BK-0201	1
5003289898002	8682760407552	444456 MAYO Bonesta Mayo, 40, Yeşil	KADIN	BK-0201	1
5003289898003	8682760407569	444456 MAYO Bonesta Mayo, 42, Yeşil	KADIN	BK-0201	1
5003289898004	8682760407576	444456 MAYO Bonesta Mayo, 44, Yeşil	KADIN	BK-0201	1
5003282586001	6300671569276	PYF385T025IY Penti Plaj Çantası, Standart, Siyah	KADIN	BK-0202	1
5003282539001	6300671583265	PYMQJ0ON25IY Penti Plaj Çantası, Standart, Natürel	KADIN	BK-0202	1
5003107538001	8683864749975	NEW SOHO 90X150 HAVLU, .SARI Sarev Havlu, 90 X 150 cm, Sarı	KADIN	BK-0203	1
5003282165001	6300671574973	PYZAIQ9V25IY Penti Şapka, Standart, Natürel	KADIN	BK-0204	1
5002812515001	8682676046197	NEWSOHO HVLLCVRT90X150 Sarev Havlu, Bedensiz, Lacivert	KADIN	BK-0204	2
5003282592001	6300671616345	PYR35GMP25IY Penti Plaj Çantası, Standart, Natürel	KADIN	BK-0205	1
5003159000001	8682760373604	444052 MAYO Bonesta Mayo, 36, Kırmızı	KADIN	BK-0205	1
5003159000003	8682760373628	444052 MAYO Bonesta Mayo, 40, Kırmızı	KADIN	BK-0205	1
5003295933002	8682760413737	401679 BIKINI TAKIM Bonesta Bikini Takım, 38, Bordo	KADIN	BK-0206	1
5003295909001	8682760413805	401679 BIKINI TAKIM Bonesta Bikini Takım, 36, Siyah	KADIN	BK-0206	1
5003295935004	8682760413928	401680 BIKINI TAKIM Bonesta Bikini Takım, 42, Siyah	KADIN	BK-0206	1
5003278688002	8682760392858	444338 MAYO Bonesta Mayo, 38, Siyah - Beyaz	KADIN	BK-0207	1
5003295951001	8682760413843	401680 BIKINI TAKIM Bonesta Bikini Takım, 36, Bej	KADIN	BK-0208	1
5003295951003	8682760413867	401680 BIKINI TAKIM Bonesta Bikini Takım, 40, Bej	KADIN	BK-0208	2
5003295951004	8682760413874	401680 BIKINI TAKIM Bonesta Bikini Takım, 42, Bej	KADIN	BK-0208	1
5003295950001	8682760413508	401678 MAYO Bonesta Mayo, 40, Bej	KADIN	BK-0209	1
5003295950002	8682760413515	401678 MAYO Bonesta Mayo, 42, Bej	KADIN	BK-0209	1
5003295950003	8682760413522	401678 MAYO Bonesta Mayo, 44, Bej	KADIN	BK-0209	1
5003295950004	8682760413539	401678 MAYO Bonesta Mayo, 46, Bej	KADIN	BK-0209	1
5003278687001	8682760392728	444335 BIKINI TAKIMI Bonesta Bikini Takım, 36, Siyah - Beyaz	KADIN	BK-0210	1
5003278687002	8682760392735	444335 BIKINI TAKIMI Bonesta Bikini Takım, 38, Siyah - Beyaz	KADIN	BK-0210	1
5003278687003	8682760392742	444335 BIKINI TAKIMI Bonesta Bikini Takım, 40, Siyah - Beyaz	KADIN	BK-0210	1
5003278687004	8682760392759	444335 BIKINI TAKIMI Bonesta Bikini Takım, 42, Siyah - Beyaz	KADIN	BK-0210	1
5003287013001	8682760403547	444408 MAYO Bonesta Mayo, 36, Taş	KADIN	BK-0211	1
5003287013002	8682760403554	444408 MAYO Bonesta Mayo, 38, Taş	KADIN	BK-0211	1
5003287013004	8682760403578	444408 MAYO Bonesta Mayo, 42, Taş	KADIN	BK-0211	1
5003158964001	8682760373642	444052 MAYO Bonesta Mayo, 36, Siyah	KADIN	BK-0212	1
5003158964003	8682760373666	444052 MAYO Bonesta Mayo, 40, Siyah	KADIN	BK-0212	1
5003282189003	8682760400485	444523 MAYO Bonesta Mayo, 40, Siyah	KADIN	BK-0212	1
5003288414001	8682760412501	401668 MAYO Bonesta Mayo, 38, Siyah	KADIN	BK-0212	1
5003288414002	8682760412518	401668 MAYO Bonesta Mayo, 40, Siyah	KADIN	BK-0212	1
5003288414003	8682760412525	401668 MAYO Bonesta Mayo, 42, Siyah	KADIN	BK-0212	1
5003301092001	8682760408931	444480 MAYO Bonesta Mayo, 38, Kırmızı	KADIN	BK-0213	1
5003301092002	8682760408948	444480 MAYO Bonesta Mayo, 40, Kırmızı	KADIN	BK-0213	1
5003301092003	8682760408955	444480 MAYO Bonesta Mayo, 42, Kırmızı	KADIN	BK-0213	1
5003286979001	8682760403349	444511 MAYO Bonesta Mayo, 38, Gri	KADIN	BK-0214	1
5003286979002	8682760403356	444511 MAYO Bonesta Mayo, 40, Gri	KADIN	BK-0214	1
5003286979003	8682760403363	444511 MAYO Bonesta Mayo, 42, Gri	KADIN	BK-0214	1
5003287003001	8682760403424	444509 MAYO Bonesta Mayo, 38, Gri	KADIN	BK-0214	1
5003287003002	8682760403431	444509 MAYO Bonesta Mayo, 40, Gri	KADIN	BK-0214	1
5003287003003	8682760403448	444509 MAYO Bonesta Mayo, 42, Gri	KADIN	BK-0214	1
5003287003004	8682760403455	444509 MAYO Bonesta Mayo, 44, Gri	KADIN	BK-0214	1
5003287011001	8682760403660	444408 MAYO Bonesta Mayo, 36, Kahve	KADIN	BK-0214	1
5003287011002	8682760403677	444408 MAYO Bonesta Mayo, 38, Kahve	KADIN	BK-0214	1
5003287011003	8682760403684	444408 MAYO Bonesta Mayo, 40, Kahve	KADIN	BK-0214	1
5003287011004	8682760403691	444408 MAYO Bonesta Mayo, 42, Kahve	KADIN	BK-0214	1
5003301100001	8682760408894	444480 MAYO Bonesta Mayo, 38, Yeşil	KADIN	BK-0214	1
5003273822001	8682126169155	15561 19V69 Italia Şal, Standart, Gül Kurusu	KADIN	BK-0215	1
5003273841001	8682126170939	15564 19V69 Italia Şal, Standart, Kahve	KADIN	BK-0215	1
5003273835001	8682126170991	15565 19V69 Italia Şal, Standart, Mercan	KADIN	BK-0215	1
5003273825001	8682126169117	15561 19V69 Italia Şal, Standart, Yeşil	KADIN	BK-0216	1
5003038238001	8682126106556	V1-15513-10GWT-1 19V69 Italia Şal, 0, Vizon	KADIN	BK-0217	1
5003273821001	8682126169247	15560 19V69 Italia Şal, Standart, Pudra	KADIN	BK-0217	1
5003273835001	8682126170991	15565 19V69 Italia Şal, Standart, Mercan	KADIN	BK-0217	1
5003273779001	8682126169179	15561 19V69 Italia Şal, Standart, Kahve	KADIN	BK-0218	1
5003273840001	8682126169148	15561 19V69 Italia Şal, Standart, Krem	KADIN	BK-0219	1
5003273832001	8682126170922	15564 19V69 Italia Şal, Standart, Gri	KADIN	BK-0219	1
5003273785001	8682126171004	15565 19V69 Italia Şal, Standart, Somon	KADIN	BK-0219	1
5003273840001	8682126169148	15561 19V69 Italia Şal, Standart, Krem	KADIN	BK-0220	1
5003273813001	8682126170915	15564 19V69 Italia Şal, Standart, Turuncu	KADIN	BK-0220	1
5003273825001	8682126169117	15561 19V69 Italia Şal, Standart, Yeşil	KADIN	BK-0221	1
5003112077001	8682126131688	C1-15533-10GWT-1 19V69 Italia Eşarp, Standart, Pudra	KADIN	BK-0222	1
5003233054001	8682126150016	V1-11341-26GWT-1 19V69 Italia Eşarp, Standart, Pudra	KADIN	BK-0222	1
5002408315001	8697733719464	1040100392 Aker Eşarp Şal, Standart, Mürdüm	KADIN	BK-0222	1
5003110460001	8697733871537	1080700961 Aker Eşarp Şal, Standart, Toprak	KADIN	BK-0222	1
5003262160001	8697733897117	1040300992 Aker Eşarp Şal, Standart, Çok Renkli	KADIN	BK-0222	1
5003280730001	8697733910458	6060700931 Aker Eşarp Şal, Standart, Krem	KADIN	BK-0222	1
5003236711001	8697733936830	1050900964 Aker Eşarp Şal, Standart, Çok Renkli	KADIN	BK-0222	1
5003112015001	8682126126479	C1-15276-12YWT-1 19V69 Italia Eşarp, Standart, Yağ Yeşili	KADIN	BK-0223	1
5000220964001	8697733634835	1060100 Aker Eşarp Şal, Standart, Koyu Ekru	KADIN	BK-0223	1
5000220966001	8697733634897	1060100952 Aker Eşarp Şal, Standart, Açık Nefti	KADIN	BK-0223	1
5000220963001	8697733634941	1060100981 Aker Eşarp Şal, Standart, Vizon	KADIN	BK-0223	1
5000220975001	8697733634972	1060100992 Aker Eşarp Şal, Standart, Pembe	KADIN	BK-0223	1
5002408306001	8697733719372	1040100351 Aker Eşarp Şal, Standart, Haki	KADIN	BK-0223	1
5002634335001	8697733770427	1045BRL921 Aker Eşarp Şal, Standart, Lacivert	KADIN	BK-0223	1
5000220962001	8697733634781	1060100 Aker Eşarp Şal, Standart, Beyaz	KADIN	BK-0224	1
5002408300001	8697733719310	1040100313 Aker Eşarp Şal, Standart, Beyaz	KADIN	BK-0224	1
5002498042001	8697733746262	1070100912 Aker Esarp Şal, Standart, Ekru	KADIN	BK-0224	1
5002498060001	8697733746316	1070100961 Aker Esarp Şal, Standart, Altın	KADIN	BK-0224	1
5003175459001	8697733897094	1040300982 Aker Eşarp Şal, Standart, Pudra	KADIN	BK-0224	1
5003236618001	8697733896103	1030800924 Aker Eşarp Şal, Standart, Koyu Mavi	KADIN	BK-0225	1
5003236690001	8697733935116	1050900922 Aker Eşarp Şal, Standart, Çok Renkli	KADIN	BK-0225	1
5003256563001	8697733867806	7243314952 Cacharel Eşarp, Standart, Yeşil	KADIN	BK-0226	1
5003031039001	8697733882762	8708795951 Aker Eşarp Eşarp, Standart, Yeşil	KADIN	BK-0226	1
5003175652001	8697733909186	8861230322 Pierre Cardin Eşarp, Standart, Lacivert	KADIN	BK-0226	1
5003296282001	8697733911066	8864701311 Aker Eşarp Eşarp, Standart, Mavi	KADIN	BK-0226	1
5003226888001	8697733921294	6718795931 Aker Eşarp Eşarp, Standart, Kahve	KADIN	BK-0226	1
5003226976001	8697733921447	8351795951 Aker Eşarp Eşarp, Standart, Çok Renkli	KADIN	BK-0226	1
5003226984001	8697733921560	8358795971 Aker Eşarp Eşarp, Standart, Çok Renkli	KADIN	BK-0226	1
5003146391001	8697733895373	8738701332 Aker Eşarp Eşarp, Standart, Krem	KADIN	BK-0227	1
5003262118001	8697733896493	1030500962 Pierre Cardin Eşar, Standart, Çok Renkli	KADIN	BK-0227	1
5003175603001	8697733902200	8806701315 Aker Eşarp Eşarp, Standart, Pudra	KADIN	BK-0227	1
5003296256001	8697733909223	8847230341 Aker Eşarp Eşarp, Standart, Turuncu	KADIN	BK-0227	1
5003296259001	8697733911127	8864701361 Aker Eşarp Eşarp, Standart, Ten	KADIN	BK-0227	1
5003226942001	8697733921089	8216795918 Aker Eşarp Eşarp, Standart, Bordo	KADIN	BK-0227	1
5003226930001	8697733921522	6718795971 Aker Eşarp Eşarp, Standart, Gri	KADIN	BK-0227	1
5003296330001	8697733930579	8901713911 Aker Eşarp Eşarp, Standart, Kırmızı	KADIN	BK-0227	1
5003296274001	8697733933594	8846438914 Aker Eşarp Eşarp, Standart, Siyah	KADIN	BK-0227	1
5003262157001	8697733934928	1050950963 Aker Eşarp Eşarp, Standart, Şeftali	KADIN	BK-0227	1
5003280820001	8697733936014	8502795971 Aker Eşarp Eşarp, Standart, Gri	KADIN	BK-0228	1
5003233055001	8682126149997	V1-11341-26GWT-1 19V69 Italia Eşarp, Standart, Siyah	KADIN	BK-0229	1
5003305659001	8697733810420	7963777441 Aker Eşarp Şal, Standart, Koyu Kahve	KADIN	BK-0229	1
5003305687001	8697733810543	7963777471 Aker Eşarp Şal, Standart, Krem	KADIN	BK-0229	1
5003055947001	8697733888306	Aker Polyester Tivil-8742795931 Aker Eşarp Eşarp, Standart, Taş	KADIN	BK-0229	1
5003280703001	8697733890095	4045218411 Aker Eşarp Eşarp, Standart, Çok Renkli	KADIN	BK-0229	1
5003305635001	8697733904464	4201221411 Aker Eşarp Eşarp, Standart, Siyah	KADIN	BK-0229	1
5003226962001	8697733921225	8216795923 Aker Eşarp Eşarp, Standart, İndigo	KADIN	BK-0229	1
5003305671001	8697733537549	7083222311 Pierre Cardin Şal, Standart, Siyah	KADIN	BK-0230	1
5003305696001	8697733810604	8210777472 Aker Eşarp Şal, Standart, Koyu Gri	KADIN	BK-0230	1
5003280724001	8697733890088	4044218411 Aker Eşarp Eşarp, Standart, Çok Renkli	KADIN	BK-0230	1
5003146255001	8697733893201	8113408331 Aker Eşarp Eşarp, Standart, Kırmızı	KADIN	BK-0230	1
5003287542001	8697733897490	1040500952 Aker Eşarp Şal, Standart, Yeşil	KADIN	BK-0230	1
5003038232001	8682126106730	V1-15512-10GWT-1 19V69 Italia Şal, 0, Yağ Yeşili	KADIN	BK-0231	1
5003038224001	8682126106747	V1-15512-10GWT-1 19V69 Italia Şal, 0, Zümrüt Yeşili	KADIN	BK-0231	1
5003111998001	8682126129777	C1-15529-2GWT-02 19V69 Italia Eşarp, Standart, Lacivert	KADIN	BK-0231	1
5003112277001	8682126131442	V1-11145-11GWT-1 19V69 Italia Eşarp, Standart, Turuncu	KADIN	BK-0231	1
5000175434001	8697733554164	7208713961 Aker Eşarp Eşar, STANDART, Koyu Lacivert	KADIN	BK-0231	1
5003111978001	8682126129739	C1-15529-2GWT-02 19V69 Italia Eşarp, Standart, Koyu Vizon	KADIN	BK-0232	1
5003233080001	8682126150023	V1-11341-26GWT-1 19V69 Italia Eşarp, Standart, Taba	KADIN	BK-0232	1
5000220968001	8697733634798	1060100920 Aker Eşarp Şal, Standart, Mavi	KADIN	BK-0232	1
5002695523001	8697733766239	6385093977 Aker Eşarp Eşarp, Standart, Pudra	KADIN	BK-0232	1
5003112025001	8682126129722	C1-15529-2GWT-02 19V69 Italia Eşarp, Standart, Koyu Gri	KADIN	BK-0233	1
5003111978001	8682126129739	C1-15529-2GWT-02 19V69 Italia Eşarp, Standart, Koyu Vizon	KADIN	BK-0233	1
5003111998001	8682126129777	C1-15529-2GWT-02 19V69 Italia Eşarp, Standart, Lacivert	KADIN	BK-0233	1
5003296343001	8697733931606	8931713921 Aker Eşarp Eşarp, Standart, Pembe	KADIN	BK-0233	1
5002844421002	8421225274021	S10258 Igor Plaj Terliği, 37, Siyah	KADIN	BK-0234	1
5003233071001	8682126149898	V1-11340-26GWT-1 19V69 Italia Eşarp, Standart, Bej	KADIN	BK-0234	1
5003273780001	8682126146699	15547 19V69 Italia Eşarp, Standart, Siyah	KADIN	BK-0235	1
5000160726001	8697733589449	6385093996 Aker Eşarp Eşarp, STANDART, Pembe	KADIN	BK-0235	1
5000160727001	8697733589456	093Y17 ANGEL Aker Eşarp Eşarp, STANDART, Fuşya	KADIN	BK-0235	1
5002498086001	8697733746361	1070100992 Aker Esarp Şal, Standart, Mürdüm	KADIN	BK-0235	1
5003031050001	8697733884209	1070300961 Aker Eşarp Şal, Standart, Turuncu	KADIN	BK-0235	1
5003233063001	8682126149935	V1-11340-26GWT-1 19V69 Italia Eşarp, Standart, Pudra	KADIN	BK-0236	1
5003233056001	8682126149980	V1-11341-26GWT-1 19V69 Italia Eşarp, Standart, Vizon	KADIN	BK-0236	1
5002498060001	8697733746316	1070100961 Aker Esarp Şal, Standart, Altın	KADIN	BK-0236	1
5003296189001	8697733906697	8809713922 Aker Eşarp Eşarp, Standart, Mavi	KADIN	BK-0236	1
5003293237001	8697733770397	8084221492 Aker Eşarp Eşarp, Standart, Kahve	KADIN	BK-0237	1
5003305727001	8697733810598	8309777471 Aker Eşarp Şal, Standart, Krem	KADIN	BK-0237	1
5003305736001	8697733810611	8309777472 Aker Eşarp Şal, Standart, Koyu Gri	KADIN	BK-0237	1
5003305708001	8697733854066	8518221471 Aker Eşarp Eşarp, Standart, Krem	KADIN	BK-0237	1
5003280676001	8697733890040	4040218411 Aker Eşarp Eşarp, Standart, Çok Renkli	KADIN	BK-0237	1
5003146271001	8697733890934	7676701321 Aker Eşarp Eşarp, Standart, Lacivert	KADIN	BK-0237	1
5003305635001	8697733904464	4201221411 Aker Eşarp Eşarp, Standart, Siyah	KADIN	BK-0237	1
5003226983001	8697733921072	8358795917 Aker Eşarp Eşarp, Standart, Çok Renkli	KADIN	BK-0237	1
5003256905001	8697733933402	8943438911 Pierre Cardin Eşarp, Standart, Turkuaz	KADIN	BK-0237	1
5003280934001	8697733915835	8933984921 Pierre Cardin Şal, Standart, Çok Renkli	KADIN	BK-0238	1
5003287743001	8697733915941	8933984927 Pierre Cardin Eşar, Standart, Çok Renkli	KADIN	BK-0238	1
5003280935001	8697733916009	8933984932 Pierre Cardin Şal, Standart, Çok Renkli	KADIN	BK-0238	1
5003280936001	8697733916078	8933984933 Pierre Cardin Şal, Standart, Çok Renkli	KADIN	BK-0238	2
5003287762001	8697733916221	8933984955 Pierre Cardin Eşar, Standart, Çok Renkli	KADIN	BK-0238	1
5003280924001	8697733916375	8933984971 Pierre Cardin Şal, Standart, Çok Renkli	KADIN	BK-0238	1
5003280925001	8697733916474	8933984974 Pierre Cardin Şal, Standart, Çok Renkli	KADIN	BK-0238	2
5003233045001	8682126149959	V1-11340-26GWT-1 19V69 Italia Eşarp, Standart, Taş	KADIN	BK-0239	1
5003280698001	8697733890125	4048218411 Aker Eşarp Eşarp, Standart, Çok Renkli	KADIN	BK-0239	1
5003280933001	8697733915736	8933984911 Pierre Cardin Şal, Standart, Çok Renkli	KADIN	BK-0239	1
5003250922001	8697733896592	1030600911 Pierre Cardin Şal, Standart, Siyah	KADIN	BK-0240	1
5003111994001	8682126126448	C1-15276-12YWT-1 19V69 Italia Eşarp, Standart, Pudra	KADIN	BK-0241	1
5003112008001	8682126129753	C1-15529-2GWT-02 19V69 Italia Eşarp, Standart, Bronz	KADIN	BK-0241	1
5002388509001	8697733718979	797Y19 Aker Sport Aker Eşarp Eşarp, Standart, Pudra	KADIN	BK-0241	1
5002498060001	8697733746316	1070100961 Aker Esarp Şal, Standart, Altın	KADIN	BK-0241	1
5002498086001	8697733746361	1070100992 Aker Esarp Şal, Standart, Mürdüm	KADIN	BK-0241	2
5003038209001	8682126106525	V1-15513-10GWT-1 19V69 Italia Şal, 0, Çok Renkli	KADIN	BK-0242	1
5003146361001	8697733900848	8583795921 Aker Eşarp Eşarp, Standart, Lacivert	KADIN	BK-0242	1
5003262190001	8697733935048	1050950993 Aker Eşarp Eşarp, Standart, Pembe	KADIN	BK-0242	1
5003112027001	8682126129692	C1-15530-2GWT-01 19V69 Italia Eşarp, Standart, Kahve	KADIN	BK-0243	1
5003273759001	8682126146682	15547 19V69 Italia Eşarp, Standart, Mint	KADIN	BK-0243	1
5003273758001	8682126146705	15547 19V69 Italia Eşarp, Standart, Kahve	KADIN	BK-0243	1
5000160329001	8697733441228	6385093942 Aker Eşarp Eşarp, STANDART, Şarap	KADIN	BK-0243	1
5003110383001	8697733871551	1080700971 Aker Eşarp Şal, Standart, Gri	KADIN	BK-0243	1
5003112012001	8682126126431	C1-15276-12YWT-1 19V69 Italia Eşarp, Standart, Kırmızı	KADIN	BK-0244	1
5000220967001	8697733634873	1060100 Aker Eşarp Şal, Standart, Açık Yeşil	KADIN	BK-0244	1
5003305702001	8697733810413	8210777432 Aker Eşarp Şal, Standart, Kahve	KADIN	BK-0244	1
5003110386001	8697733885015	3030100932 Aker Eşarp Şal, Standart, Vizon	KADIN	BK-0244	1
5003280723001	8697733890071	4043218411 Aker Eşarp Eşarp, Standart, Çok Renkli	KADIN	BK-0244	1
5003034312001	8697733883288	8161793911 Aker Eşarp Şal, Standart, Siyah	KADIN	BK-0245	1
5000160727001	8697733589456	093Y17 ANGEL Aker Eşarp Eşarp, STANDART, Fuşya	KADIN	BK-0246	1
5003262211001	8697733892419	8692713932 Aker Eşarp Eşarp, Standart, Vizon	KADIN	BK-0246	1
5003296244001	8697733904815	8825701311 Aker Eşarp Eşarp, Standart, Siyah	KADIN	BK-0246	1
5003031050001	8697733884209	1070300961 Aker Eşarp Şal, Standart, Turuncu	KADIN	BK-0247	1
5003262153001	8697733896462	1030500952 Pierre Cardin Eşar, Standart, Çok Renkli	KADIN	BK-0247	1
5003175459001	8697733897094	1040300982 Aker Eşarp Şal, Standart, Pudra	KADIN	BK-0247	1
5003250955001	8697733921973	6060900981 Aker Eşarp Şal, Standart, Şeftali	KADIN	BK-0247	1
5003112037001	8682126071069	C1-16002-2YWT-01 19V69 Italia Eşarp, Standart, Mor	KADIN	BK-0248	1
5003038237001	8682126106594	V1-15513-10GWT-1 19V69 Italia Şal, 0, Saks	KADIN	BK-0248	1
5003293264001	8697733761388	8106777423 Aker Eşarp Şal, Standart, Kırmızı	KADIN	BK-0248	1
5003293265001	8697733761395	8106777424 Aker Eşarp Şal, Standart, Lacivert	KADIN	BK-0248	1
5003031050001	8697733884209	1070300961 Aker Eşarp Şal, Standart, Turuncu	KADIN	BK-0248	1
5003111975001	8682126126424	C1-15276-12YWT-1 19V69 Italia Eşarp, Standart, Camel	KADIN	BK-0249	1
5003112016001	8682126129807	C1-15529-2GWT-02 19V69 Italia Eşarp, Standart, Siyah	KADIN	BK-0249	1
5003146395001	8697733890446	8780701311 Aker Eşarp Eşarp, Standart, Çok Renkli	KADIN	BK-0249	1
5003262116001	8697733896455	1030500951 Pierre Cardin Eşar, Standart, Çok Renkli	KADIN	BK-0249	1
5003262191001	8697733935055	1050950994 Aker Eşarp Eşarp, Standart, Fuşya	KADIN	BK-0249	1
5003038226001	8682126106617	V1-15514-10GWT-1 19V69 Italia Şal, 0, Petrol	KADIN	BK-0250	1
5003112076001	8682126134771	C1-15533-10GWT-1 19V69 Italia Eşarp, Standart, Mürdüm	KADIN	BK-0250	1
5003280699001	8697733890132	4048218412 Aker Eşarp Eşarp, Standart, Çok Renkli	KADIN	BK-0250	1
5003280713001	8697733910472	6060700933 Aker Eşarp Şal, Standart, Taş	KADIN	BK-0250	1
5000220974001	8697733634866	1060100941 Aker Eşarp Şal, Standart, Şarap	KADIN	BK-0251	1
5003305659001	8697733810420	7963777441 Aker Eşarp Şal, Standart, Koyu Kahve	KADIN	BK-0251	1
5003034322001	8697733883226	8351793911 Aker Eşarp Şal, Standart, Siyah	KADIN	BK-0251	1
5003287570001	8697733897773	1040600961 Aker Eşarp Şal, Standart, Kırmızı	KADIN	BK-0251	1
5003296355001	8697733932757	8931713971 Aker Eşarp Eşarp, Standart, Pudra	KADIN	BK-0251	1
5002498089001	8697733746323	1070100962 Aker Esarp Şal, Standart, Taba	KADIN	BK-0252	1
5003262151001	8697733896356	1030500922 Pierre Cardin Eşar, Standart, Çok Renkli	KADIN	BK-0252	1
5003262128001	8697733897162	1040400923 Aker Eşarp Eşarp, Standart, Çok Renkli	KADIN	BK-0252	1
5003158183001	8684024362010	Jolie ÇK Pike Boyner Evde Pi, 200 X 240 cm, Çok Renkli	KADIN	BK-0253	1
5000220976001	8697733634910	1060100962 Aker Eşarp Şal, Standart, Somon	KADIN	BK-0253	1
5000220963001	8697733634941	1060100981 Aker Eşarp Şal, Standart, Vizon	KADIN	BK-0253	1
5000220975001	8697733634972	1060100992 Aker Eşarp Şal, Standart, Pembe	KADIN	BK-0253	1
5003112027001	8682126129692	C1-15530-2GWT-01 19V69 Italia Eşarp, Standart, Kahve	KADIN	BK-0254	1
5003233062001	8682126149928	V1-11340-26GWT-1 19V69 Italia Eşarp, Standart, Gül Kurusu	KADIN	BK-0254	1
5003305682001	8697733537686	7083222394 Pierre Cardin Şal, Standart, Lila	KADIN	BK-0254	1
5003175477001	8697733888139	6060200922 Aker Eşarp Şal, Standart, Çok Renkli	KADIN	BK-0254	1
5003262245001	8697733893478	8651402391 Aker Eşarp Eşarp, Standart, Pudra	KADIN	BK-0254	1
5003262252001	8697733895359	8738701322 Aker Eşarp Eşarp, Standart, Mavi	KADIN	BK-0254	1
5003112012001	8682126126431	C1-15276-12YWT-1 19V69 Italia Eşarp, Standart, Kırmızı	KADIN	BK-0255	1
5003112060001	8682126129685	C1-15530-2GWT-01 19V69 Italia Eşarp, Standart, Siyah	KADIN	BK-0255	1
5003305588001	8697733890118	4047218411 Aker Eşarp Şal, Standart, Siyah	KADIN	BK-0256	1
5003146380001	8697733893041	8651402314 Aker Eşarp Eşarp, Standart, Kahve	KADIN	BK-0256	1
5003226910001	8697733921171	6718795922 Aker Eşarp Eşarp, Standart, Mavi	KADIN	BK-0256	1
5003227041001	8697733921478	8495795951 Aker Eşarp Eşarp, Standart, Çok Renkli	KADIN	BK-0256	1
5003236666001	8697733936823	1040300913 Aker Eşarp Şal, Standart, Çok Renkli	KADIN	BK-0256	1
5003305690001	8697733810369	7963777431 Aker Eşarp Şal, Standart, Vizon	KADIN	BK-0257	1
5003305727001	8697733810598	8309777471 Aker Eşarp Şal, Standart, Krem	KADIN	BK-0257	1
5003305728001	8697733852185	8507221431 Aker Eşarp Eşarp, Standart, Vizon	KADIN	BK-0257	1
5003296237001	8697733905379	8833701322 Aker Eşarp Eşarp, Standart, Açık Mavi	KADIN	BK-0257	1
5003296149001	8697733910861	6060800942 Aker Eşarp Eşarp, Standart, Turuncu	KADIN	BK-0257	1
5003227006001	8697733921256	8457795923 Aker Eşarp Eşarp, Standart, Lila	KADIN	BK-0257	1
5003296345001	8697733933617	8943438914 Aker Eşarp Eşarp, Standart, Fuşya	KADIN	BK-0257	1
5003262154001	8697733896516	1030500971 Pierre Cardin Eşarp, Standart, Taş	KADIN	BK-0258	1
5003262155001	8697733896530	1030500973 Pierre Cardin Eşar, Standart, Çok Renkli	KADIN	BK-0258	1
5003112068001	8682126079126	C1-16004-11YWT-1 19V69 Italia Eşa, Standart, Siyah Melanj	KADIN	BK-0259	1
5003262273001	8697733892334	8692713931 Aker Eşarp Eşarp, Standart, Kahve	KADIN	BK-0259	1
5003146236001	8697733893300	7656410341 Aker Eşarp Eşarp, Standart, Kırmızı	KADIN	BK-0259	1
5003287729001	8697733897575	1040500974 Aker Eşarp Şal, Standart, Taş	KADIN	BK-0259	1
5003146319001	8697733899951	8570795911 Aker Eşarp Eşarp, Standart, Siyah	KADIN	BK-0259	1
5003256850001	8697733917150	8923701311 Aker Eşarp Eşarp, Standart, Siyah	KADIN	BK-0259	1
5003296370001	8697733933860	8940438931 Aker Eşarp Eşarp, Standart, Beyaz	KADIN	BK-0259	1
5003296206001	8697733934010	8661438991 Aker Eşarp Eşarp, Standart, Çok Renkli	KADIN	BK-0259	1
5003280787001	8697733935963	8502795914 Aker Eşarp Eşarp, Standart, Sarı	KADIN	BK-0259	1
5003112068001	8682126079126	C1-16004-11YWT-1 19V69 Italia Eşa, Standart, Siyah Melanj	KADIN	BK-0260	1
